node_A,node_B,score
ATP19,ATP7,0.988
ATP19,ATP8,0.942
ATP19,OLI1,0.942
ATP19,TIM11,0.98
ATP2,ATP20,0.999
ATP2,ATP3,0.999
ATP2,ATP4,0.999
ATP2,ATP5,0.999
ATP2,ATP6,0.999
ATP2,ATP7,0.999
ATP2,ATP8,0.999
ATP2,BIR1,0.956
ATP2,COR1,0.97
ATP2,COX4,0.964
ATP2,COX6,0.914
ATP2,CYT1,0.987
ATP2,INH1,0.999
ATP2,OLI1,0.999
ATP2,QCR2,0.942
ATP2,RIP1,0.904
ATP2,TIM11,0.998
ATP2,TOM20,0.912
ATP2,TOM22,0.942
ATP2,VMA1,0.966
ATP2,VMA10,0.909
ATP2,VMA11,0.909
ATP2,VMA13,0.917
ATP2,VMA2,0.973
ATP2,VMA3,0.91
ATP2,VMA4,0.959
ATP2,VMA5,0.908
ATP2,VMA7,0.973
ATP20,ATP3,0.999
ATP20,ATP4,0.999
ATP20,ATP5,0.999
ATP20,ATP6,0.997
ATP20,ATP7,0.999
ATP20,COX13,0.909
ATP20,COX4,0.922
ATP20,COX6,0.919
ATP20,COX8,0.988
ATP20,OLI1,0.996
ATP20,QCR7,0.956
ATP20,QCR8,0.951
ATP20,QCR9,0.959
ATP20,TIM11,0.999
ATP20,VMA11,0.957
ATP20,VMA3,0.958
ATP3,ATP4,0.999
ATP3,ATP5,0.999
ATP3,ATP6,0.999
ATP3,ATP7,0.999
ATP3,ATP8,0.956
ATP3,COR1,0.943
ATP3,COX4,0.971
ATP3,COX5A,0.929
ATP3,COX6,0.988
ATP3,CYT1,0.982
ATP3,INH1,0.947
ATP3,LSC1,0.949
ATP3,OLI1,0.999
ATP3,PDB1,0.9
ATP3,QCR2,0.96
ATP3,QCR7,0.971
ATP3,RIP1,0.962
ATP3,RPL25,0.939
ATP3,RPL5,0.948
ATP3,RPS15,0.94
ATP3,RPS3,0.958
ATP3,SDH2,0.976
ATP3,VMA1,0.968
ATP3,VMA10,0.924
ATP3,VMA11,0.971
ATP3,VMA13,0.922
ATP3,VMA2,0.99
ATP3,VMA3,0.972
ATP3,VMA4,0.963
ATP3,VMA5,0.923
ATP3,VMA7,0.976
ATP4,ATP5,0.999
ATP4,ATP6,0.999
ATP4,ATP7,0.999
ATP4,ATP8,0.999
ATP4,COX6,0.974
ATP4,CYT1,0.918
ATP4,INH1,0.995
ATP4,OLI1,0.999
ATP4,QCR2,0.958
ATP4,QCR7,0.977
ATP4,RIP1,0.966
ATP4,STV1,0.925
ATP4,TIM11,0.999
ATP4,VMA11,0.986
ATP4,VMA3,0.985
ATP4,VMA6,0.914
ATP4,VPH1,0.925
ATP5,ATP6,0.999
ATP5,ATP7,0.999
ATP5,ATP8,0.979
ATP5,COR1,0.944
ATP5,COX4,0.983
ATP5,COX6,0.99
ATP5,COX8,0.928
ATP5,CYT1,0.988
ATP5,MNP1,0.917
ATP5,MRP17,0.909
ATP5,OLI1,0.999
ATP5,QCR2,0.98
ATP5,QCR7,0.97
ATP5,QCR8,0.935
ATP5,RIP1,0.976
ATP5,RML2,0.908
ATP5,RPL25,0.941
ATP5,RPL5,0.945
ATP5,RPS15,0.928
ATP5,RPS3,0.961
ATP5,STV1,0.961
ATP5,VMA11,0.997
ATP5,VMA3,0.997
ATP5,VMA6,0.912
ATP5,VPH1,0.961
ATP6,ATP7,0.999
ATP6,ATP8,0.999
ATP6,BI3,0.907
ATP6,BI4,0.948
ATP6,COB,0.999
ATP6,COX1,0.997
ATP6,COX13,0.927
ATP6,COX2,0.998
ATP6,COX3,0.999
ATP6,OLI1,0.999
ATP6,RPS3,0.93
ATP6,STV1,0.962
ATP6,TIM11,0.909
ATP6,VAR1,0.974
ATP6,VMA11,0.998
ATP6,VMA3,0.998
ATP6,VMA6,0.903
ATP6,VPH1,0.964
ATP7,ATP8,0.999
ATP7,COX12,0.914
ATP7,COX13,0.947
ATP7,COX4,0.983
ATP7,COX5A,0.909
ATP7,COX6,0.99
ATP7,COX8,0.959
ATP7,EGD2,0.934
ATP7,OLI1,0.999
ATP7,QCR7,0.985
ATP7,QCR8,0.95
ATP7,QCR9,0.946
ATP7,STV1,0.901
ATP7,TIM11,0.93
ATP7,VMA11,0.987
ATP7,VMA3,0.987
ATP7,VMA6,0.905
ATP7,VPH1,0.906
ATP8,COX1,0.938
ATP8,COX2,0.937
ATP8,OLI1,0.999
ATP8,VAR1,0.92
AVO1,AVO2,0.999
AVO1,BIT61,0.999
AVO1,KOG1,0.983
AVO1,LST8,0.999
AVO1,SLM1,0.988
AVO1,TCO89,0.962
AVO1,TOR1,0.997
AVO1,TOR2,0.999
AVO1,TSC11,0.999
AVO2,BIT61,0.999
AVO2,KOG1,0.953
AVO2,LST8,0.999
AVO2,SLM1,0.998
AVO2,TCO89,0.953
AVO2,TOR1,0.944
AVO2,TOR2,0.999
AVO2,TSC11,0.999
BBP1,MPS2,0.997
BBP1,NBP1,0.977
BBP1,SPC29,0.989
BBP1,SPC42,0.924
BCH1,BCH2,0.991
BCH1,BUD7,0.987
BCH1,CHS5,0.999
BCH1,CHS6,0.994
BCH2,BUD7,0.97
BCH2,CHS5,0.999
BCH2,CHS6,0.999
BCY1,CYR1,0.992
BCY1,GLC7,0.926
BCY1,RRP43,0.911
BCY1,TPK1,0.999
BCY1,TPK2,0.999
BCY1,TPK3,0.999
BDP1,BRF1,0.999
BDP1,RET1,0.98
BDP1,RPB10,0.906
BDP1,RPB5,0.91
BDP1,RPB8,0.92
BDP1,RPC10,0.915
BDP1,RPC11,0.908
BDP1,RPC17,0.985
BDP1,RPC19,0.936
BDP1,RPC25,0.956
BDP1,RPC31,0.962
BDP1,RPC34,0.991
BDP1,RPC37,0.989
BDP1,RPC40,0.949
BDP1,RPC53,0.968
BDP1,RPC82,0.975
BDP1,RPO26,0.919
BDP1,RPO31,0.988
BDP1,SPT15,0.999
BDP1,TFC1,0.988
BDP1,TFC3,0.994
BDP1,TFC4,0.999
BDP1,TFC6,0.985
BDP1,TFC7,0.95
BDP1,TFC8,0.998
BET2,BET4,0.999
BET2,SEC4,0.981
BET3,BET5,0.999
BET3,SEC23,0.956
BET3,TRS120,0.999
BET3,TRS130,0.999
BET3,TRS20,0.999
BET3,TRS23,0.999
BET3,TRS31,0.999
BET3,TRS33,0.999
BET3,TRS65,0.999
BET3,TRS85,0.999
BET5,TRS120,0.999
BET5,TRS130,0.999
BET5,TRS20,0.999
BET5,TRS23,0.999
BET5,TRS31,0.999
BET5,TRS33,0.999
BET5,TRS65,0.999
BET5,TRS85,0.999
BFA1,BUB1,0.945
BFA1,BUB2,0.999
BFA1,BUB3,0.936
BFA1,CDC14,0.97
BFA1,CDC55,0.997
BFA1,DBF2,0.921
BFA1,LTE1,0.981
BFA1,MAD1,0.914
BFA1,MAD2,0.958
BFA1,MAD3,0.949
BFA1,MTR4,0.97
BFA1,NUD1,0.905
BFA1,SPC72,0.963
BI3,BI4,0.969
BI3,COB,0.957
BI3,COX1,0.977
BI3,COX2,0.994
BI3,COX3,0.986
BI3,COX4,0.901
BI3,CYT1,0.999
BI3,MRS1,0.924
BI3,QCR2,0.939
BI3,QCR7,0.942
BI3,QCR9,0.944
BI3,RIP1,0.998
BI4,COB,0.97
BI4,COX1,0.989
BI4,COX12,0.906
BI4,COX2,0.996
BI4,COX3,0.991
BI4,COX4,0.901
BI4,CYT1,0.998
BI4,NAM2,0.941
BI4,OLI1,0.94
BI4,QCR2,0.939
BI4,QCR7,0.942
BI4,QCR8,0.924
BI4,QCR9,0.949
BI4,RIP1,0.999
BIR1,CBF2,0.991
BIR1,IPL1,0.999
BIR1,SLI15,0.999
BIT61,KOG1,0.965
BIT61,LST8,0.999
BIT61,SLM1,0.993
BIT61,TCO89,0.981
BIT61,TOR1,0.968
BIT61,TOR2,0.999
BIT61,TSC11,0.999
BNI4,GLC7,0.979
BRE1,HHT1,0.939
BRE1,HTB1,0.969
BRE1,HTB2,0.958
BRE1,HTZ1,0.909
BRE1,LGE1,0.996
BRE1,RAD6,0.999
BRE1,RTF1,0.969
BRE1,SET1,0.97
BRE1,SWD2,0.957
BRE1,SWD3,0.939
BRE1,UBP8,0.935
BRE2,HHF1,0.943
BRE2,HHF2,0.942
BRE2,HHT1,0.983
BRE2,HHT2,0.981
BRE2,HTA2,0.905
BRE2,RPL40A,0.922
BRE2,RPL40B,0.922
BRE2,RPS31,0.98
BRE2,SDC1,0.999
BRE2,SET1,0.999
BRE2,SHG1,0.999
BRE2,SNF6,0.941
BRE2,SPP1,0.999
BRE2,SWD1,0.999
BRE2,SWD2,0.999
BRE2,SWD3,0.999
BRE5,MUD1,0.994
BRE5,NAM8,0.994
BRE5,UBP3,0.999
BRF1,RET1,0.992
BRF1,RPB10,0.924
BRF1,RPB5,0.941
BRF1,RPB8,0.951
BRF1,RPC10,0.982
BRF1,RPC11,0.944
BRF1,RPC17,0.972
BRF1,RPC19,0.959
BRF1,RPC25,0.96
BRF1,RPC31,0.983
BRF1,RPC34,0.999
BRF1,RPC37,0.975
BRF1,RPC40,0.979
BRF1,RPC53,0.991
BRF1,RPC82,0.992
BRF1,RPO26,0.959
BRF1,RPO31,0.994
BRF1,RRN11,0.928
BRF1,RRN6,0.92
BRF1,RRN7,0.967
BRF1,SPT15,0.999
BRF1,TFC1,0.994
BRF1,TFC3,0.993
BRF1,TFC4,0.999
BRF1,TFC6,0.986
BRF1,TFC7,0.978
BRF1,TFC8,0.998
BRN1,SMC1,0.942
BRN1,SMC2,0.999
BRN1,SMC3,0.968
BRN1,SMC4,0.999
BRN1,YCG1,0.999
BRN1,YCS4,0.999
BRR2,BUD13,0.999
BRR2,CBC2,0.976
BRR2,CEF1,0.999
BRR2,CLF1,0.999
BRR2,CUS1,0.999
BRR2,DIB1,0.999
BRR2,HSH155,0.999
BRR2,HSH49,0.999
BRR2,IST3,0.999
BRR2,ISY1,0.999
BRR2,LEA1,0.999
BRR2,LIN1,0.999
BRR2,LSM2,0.999
BRR2,LSM3,0.999
BRR2,LSM4,0.999
BRR2,LSM5,0.999
BRR2,LSM6,0.999
BRR2,LSM7,0.999
BRR2,LSM8,0.999
BRR2,MSL1,0.999
BRR2,MUD1,0.994
BRR2,NAM8,0.996
BRR2,NTC20,0.928
BRR2,PML1,0.999
BRR2,PRP11,0.999
BRR2,PRP18,0.999
BRR2,PRP19,0.999
BRR2,PRP21,0.999
BRR2,PRP24,0.929
BRR2,PRP28,0.999
BRR2,PRP3,0.999
BRR2,PRP31,0.999
BRR2,PRP38,0.999
BRR2,PRP4,0.999
BRR2,PRP43,0.979
BRR2,PRP6,0.999
BRR2,PRP8,0.999
BRR2,PRP9,0.999
BRR2,RDS3,0.999
BRR2,RRI1,0.923
BRR2,RSE1,0.999
BRR2,SMB1,0.999
BRR2,SMD1,0.999
BRR2,SMD2,0.999
BRR2,SMD3,0.999
BRR2,SME1,0.999
BRR2,SMX2,0.999
BRR2,SMX3,0.999
BRR2,SNP1,0.948
BRR2,SNT309,0.999
BRR2,SNU114,0.999
BRR2,SNU13,0.999
BRR2,SNU23,0.999
BRR2,SNU66,0.999
BRR2,SPP381,0.999
BRR2,STO1,0.933
BRR2,SUB2,0.918
BRR2,SYF1,0.999
BRR2,SYF2,0.999
BRR2,YHC1,0.938
BRR2,YSF3,0.999
BTT1,CAF130,0.991
BTT1,CAF40,0.941
BTT1,CCR4,0.948
BTT1,CDC39,0.964
BTT1,EGD1,0.963
BTT1,EGD2,0.999
BTT1,NIC96,0.904
BTT1,NOT5,0.955
BTT1,RPL10,0.902
BTT1,RPL25,0.918
BTT1,SSO1,0.911
BUB1,BUB2,0.99
BUB1,BUB3,0.999
BUB1,CDC16,0.957
BUB1,CDC20,0.999
BUB1,CDC23,0.98
BUB1,CDC27,0.969
BUB1,CDC28,0.951
BUB1,CDH1,0.919
BUB1,CLB5,0.997
BUB1,DOC1,0.951
BUB1,ESP1,0.971
BUB1,HHT1,0.909
BUB1,MAD1,0.998
BUB1,MAD2,0.999
BUB1,NDC80,0.987
BUB1,NUF2,0.954
BUB1,RTS1,0.959
BUB1,SLI15,0.911
BUB1,SWI6,0.995
BUB2,BUB3,0.99
BUB2,CDC14,0.999
BUB2,CDC16,0.941
BUB2,CDC55,0.996
BUB2,DBF2,0.976
BUB2,DYN1,0.944
BUB2,LTE1,0.99
BUB2,MAD1,0.938
BUB2,MAD2,0.995
BUB2,MAD3,0.973
BUB2,MOB1,0.911
BUB2,NUD1,0.968
BUB3,CDC16,0.949
BUB3,CDC20,0.999
BUB3,CDC23,0.97
BUB3,CDC27,0.998
BUB3,CDC28,0.921
BUB3,CLB5,0.996
BUB3,DOC1,0.922
BUB3,ESP1,0.949
BUB3,IPL1,0.952
BUB3,MAD1,0.992
BUB3,MAD2,0.999
BUB3,MAD3,0.999
BUB3,NDC80,0.961
BUB3,SWI4,0.994
BUB3,SWI6,0.994
BUD13,CEF1,0.999
BUD13,CLF1,0.985
BUD13,CUS1,0.996
BUD13,HSH155,0.993
BUD13,HSH49,0.987
BUD13,IST3,0.999
BUD13,ISY1,0.96
BUD13,LEA1,0.986
BUD13,MUD2,0.927
BUD13,PML1,0.999
BUD13,PRP11,0.995
BUD13,PRP19,0.999
BUD13,PRP21,0.986
BUD13,PRP3,0.903
BUD13,PRP8,0.989
BUD13,PRP9,0.98
BUD13,RDS3,0.992
BUD13,RSE1,0.98
BUD13,SMB1,0.965
BUD13,SMD1,0.934
BUD13,SMD2,0.938
BUD13,SMD3,0.904
BUD13,SME1,0.947
BUD13,SMX2,0.934
BUD13,SMX3,0.932
BUD13,SNT309,0.999
BUD13,SNU114,0.981
BUD13,SNU23,0.938
BUD13,SNU66,0.96
BUD13,SPP381,0.935
BUD13,SYF1,0.968
BUD13,YSF3,0.984
BUD14,GLC7,0.979
BUD14,KEL1,0.999
BUD14,KEL2,0.999
BUD32,CGI121,0.999
BUD32,GON7,0.999
BUD32,KAE1,0.999
BUD32,PCC1,0.999
BUD6,CDC42,0.938
BUD6,PEA2,0.999
BUD6,SPA2,0.999
BUD7,CHS5,0.999
BUD7,CHS6,0.992
BUG1,GRH1,0.995
BUL1,RSP5,0.999
BUL2,RSP5,0.998
BUR2,CDC73,0.943
BUR2,CTK1,0.992
BUR2,CTK2,0.976
BUR2,CTK3,0.919
BUR2,CTR9,0.901
BUR2,LEO1,0.915
BUR2,RPO21,0.959
BUR2,SGV1,0.999
BUR2,SPT4,0.949
BUR2,SPT5,0.963
BUR6,MOT1,0.986
BUR6,NCB2,0.999
BUR6,SPT15,0.998
CAC2,HHF1,0.918
CAC2,HHT1,0.976
CAC2,MSI1,0.999
CAC2,RLF2,0.999
CAF130,CAF40,0.999
CAF130,CCR4,0.991
CAF130,CDC36,0.999
CAF130,CDC39,0.999
CAF130,MOT2,0.999
CAF130,NOT3,0.999
CAF130,NOT5,0.999
CAF130,POP2,0.993
CAF130,RRP42,0.994
CAF130,SKI6,0.994
CAF40,CCR4,0.999
CAF40,CDC36,0.999
CAF40,CDC39,0.999
CAF40,MOT2,0.999
CAF40,MTR4,0.995
CAF40,NOT3,0.999
CAF40,NOT5,0.999
CAF40,PAP2,0.994
CAF40,POP2,0.999
CAM1,EFB1,0.999
CAM1,EGD2,0.935
CAM1,MRPS5,0.911
CAM1,RPL19A,0.915
CAM1,RPL19B,0.915
CAM1,RPL25,0.914
CAM1,RPL3,0.942
CAM1,RPL4A,0.909
CAM1,RPL4B,0.908
CAM1,RPL5,0.963
CAM1,RPL6A,0.926
CAM1,RPL6B,0.926
CAM1,RPP0,0.972
CAM1,RPP1A,0.9
CAM1,RPP1B,0.901
CAM1,RPS0A,0.94
CAM1,RPS0B,0.94
CAM1,RPS2,0.973
CAM1,RPS20,0.932
CAM1,RPS3,0.967
CAM1,RPS4B,0.913
CAM1,RPS8A,0.904
CAM1,RPS8B,0.904
CAM1,TEF1,0.991
CAM1,TEF2,0.997
CAM1,TEF4,0.946
CBC2,CDC33,0.974
CBC2,CEF1,0.978
CBC2,CUS1,0.998
CBC2,DCP1,0.906
CBC2,DCP2,0.945
CBC2,HPR1,0.995
CBC2,HSH155,0.98
CBC2,HSH49,0.943
CBC2,LEA1,0.999
CBC2,LUC7,0.999
CBC2,MEX67,0.998
CBC2,MFT1,0.994
CBC2,MSL1,0.997
CBC2,MSL5,0.994
CBC2,MTR2,0.994
CBC2,MUD1,0.999
CBC2,MUD2,0.997
CBC2,NAM7,0.901
CBC2,NAM8,0.999
CBC2,PRP11,0.998
CBC2,PRP21,0.997
CBC2,PRP39,0.999
CBC2,PRP40,0.999
CBC2,PRP42,0.999
CBC2,PRP8,0.976
CBC2,PRP9,0.998
CBC2,RSE1,0.998
CBC2,SMB1,0.985
CBC2,SMD1,0.997
CBC2,SMD2,0.999
CBC2,SMD3,0.998
CBC2,SME1,0.999
CBC2,SMX2,0.999
CBC2,SMX3,0.999
CBC2,SNP1,0.999
CBC2,SNU114,0.975
CBC2,SNU56,0.999
CBC2,SNU71,0.999
CBC2,STO1,0.999
CBC2,THO2,0.997
CBC2,THP2,0.994
CBC2,TIF4631,0.96
CBC2,YHC1,0.999
CBC2,YRA1,0.959
CBF1,CBF2,0.993
CBF1,CEP3,0.993
CBF1,CTF13,0.979
CBF1,MET28,0.999
CBF1,MET31,0.994
CBF1,MET32,0.992
CBF1,MET4,0.999
CBF1,SKP1,0.957
CBF2,CEP3,0.999
CBF2,CTF13,0.999
CBF2,CTF19,0.955
CBF2,DSN1,0.959
CBF2,IPL1,0.967
CBF2,ISY1,0.962
CBF2,SKP1,0.999
CBF2,SLI15,0.951
CBK1,CDC14,0.995
CBK1,HYM1,0.991
CBK1,KIC1,0.916
CBK1,MOB1,0.987
CBK1,MOB2,0.999
CBK1,SOG2,0.985
CCL1,CDC28,0.978
CCL1,CTK1,0.941
CCL1,CTK2,0.959
CCL1,CTK3,0.923
CCL1,KIN28,0.999
CCL1,RAD3,0.999
CCL1,RPB10,0.919
CCL1,RPB2,0.954
CCL1,RPB3,0.939
CCL1,RPB4,0.946
CCL1,RPB5,0.927
CCL1,RPB7,0.935
CCL1,RPB8,0.923
CCL1,RPB9,0.952
CCL1,RPC10,0.931
CCL1,RPO21,0.993
CCL1,RPO26,0.929
CCL1,SSL1,0.999
CCL1,SSL2,0.999
CCL1,SSN3,0.905
CCL1,TFA1,0.999
CCL1,TFA2,0.999
CCL1,TFB1,0.999
CCL1,TFB2,0.998
CCL1,TFB3,0.999
CCL1,TFB4,0.999
CCL1,TFB5,0.955
CCL1,TFG1,0.925
CCL1,TFG2,0.923
CCL1,TOA2,0.943
CCR4,CDC36,0.999
CCR4,CDC39,0.999
CCR4,CDC73,0.998
CCR4,DCP1,0.901
CCR4,HPR1,0.913
CCR4,MOT2,0.999
CCR4,NOT3,0.999
CCR4,NOT5,0.999
CCR4,PAF1,0.998
CCR4,PAN2,0.985
CCR4,PAN3,0.957
CCR4,POP2,0.999
CCR4,RPO21,0.996
CCS1,SOD1,0.999
CCT2,CCT3,0.999
CCT2,CCT4,0.999
CCT2,CCT5,0.999
CCT2,CCT6,0.999
CCT2,CCT7,0.999
CCT2,CCT8,0.999
CCT2,GIM3,0.945
CCT2,GIM5,0.909
CCT2,TCP1,0.999
CCT3,CCT4,0.999
CCT3,CCT5,0.999
CCT3,CCT6,0.999
CCT3,CCT7,0.999
CCT3,CCT8,0.999
CCT3,TCP1,0.999
CCT4,CCT5,0.999
CCT4,CCT6,0.999
CCT4,CCT7,0.999
CCT4,CCT8,0.999
CCT4,FAR8,0.902
CCT4,GIM3,0.949
CCT4,GIM5,0.98
CCT4,TCP1,0.999
CCT4,YKE2,0.945
CCT5,CCT6,0.999
CCT5,CCT7,0.999
CCT5,CCT8,0.999
CCT5,GIM3,0.929
CCT5,TCP1,0.999
CCT6,CCT7,0.999
CCT6,CCT8,0.999
CCT6,GIM5,0.939
CCT6,TCP1,0.999
CCT7,CCT8,0.999
CCT7,FAR8,0.901
CCT7,GIM3,0.924
CCT7,TCP1,0.999
CCT8,TCP1,0.999
CCZ1,MON1,0.999
CCZ1,PEP3,0.998
CCZ1,PEP5,0.999
CCZ1,VAM3,0.934
CCZ1,VAM6,0.999
CCZ1,VAM7,0.932
CCZ1,VPS16,0.998
CCZ1,VPS33,0.998
CCZ1,VPS41,0.998
CDC14,CDC20,0.958
CDC14,CDC28,0.995
CDC14,CDC55,0.943
CDC14,CDH1,0.997
CDC14,CLB2,0.999
CDC14,CLB5,0.903
CDC14,CSM1,0.922
CDC14,DBF2,0.999
CDC14,ESP1,0.998
CDC14,LRS4,0.973
CDC14,LTE1,0.993
CDC14,MOB1,0.995
CDC14,NET1,0.999
CDC14,NUD1,0.907
CDC14,PDS1,0.927
CDC14,SIR2,0.999
CDC14,SIR3,0.947
CDC14,SIR4,0.95
CDC14,SLI15,0.964
CDC16,CDC20,0.999
CDC16,CDC23,0.999
CDC16,CDC26,0.999
CDC16,CDC27,0.999
CDC16,CDC28,0.998
CDC16,CDC4,0.935
CDC16,CDH1,0.999
CDC16,CLB2,0.906
CDC16,DOC1,0.999
CDC16,MAD2,0.996
CDC16,MAD3,0.977
CDC16,MND2,0.999
CDC16,PDS1,0.995
CDC16,PPH21,0.994
CDC16,SLX5,0.902
CDC16,SLX8,0.9
CDC16,SWM1,0.999
CDC20,CDC23,0.999
CDC20,CDC26,0.906
CDC20,CDC27,0.999
CDC20,CDC28,0.992
CDC20,CDC4,0.919
CDC20,CDH1,0.986
CDC20,CLB1,0.977
CDC20,CLB2,0.995
CDC20,CLB5,0.999
CDC20,CLB6,0.957
CDC20,DOC1,0.994
CDC20,ESP1,0.981
CDC20,IPL1,0.922
CDC20,MAD1,0.981
CDC20,MAD2,0.999
CDC20,MAD3,0.999
CDC20,MND2,0.916
CDC20,PDS1,0.999
CDC20,SWM1,0.998
CDC23,CDC26,0.999
CDC23,CDC27,0.999
CDC23,CDC28,0.998
CDC23,CDC4,0.954
CDC23,CDH1,0.999
CDC23,CLB2,0.985
CDC23,DOC1,0.999
CDC23,MAD2,0.99
CDC23,MAD3,0.983
CDC23,MND2,0.999
CDC23,PDS1,0.997
CDC23,SLX5,0.907
CDC23,SLX8,0.9
CDC23,SWM1,0.999
CDC24,CDC42,0.999
CDC24,FAR1,0.999
CDC24,FUS3,0.948
CDC24,STE11,0.987
CDC24,STE18,0.995
CDC24,STE20,0.997
CDC24,STE4,0.999
CDC24,STE5,0.969
CDC24,STE7,0.953
CDC26,CDC27,0.999
CDC26,CDC4,0.9
CDC26,CDH1,0.992
CDC26,DOC1,0.999
CDC26,MND2,0.999
CDC26,PDS1,0.94
CDC26,SLX5,0.9
CDC26,SLX8,0.9
CDC26,SWM1,0.999
CDC27,CDC28,0.999
CDC27,CDC4,0.932
CDC27,CDH1,0.999
CDC27,CLB2,0.944
CDC27,CLB5,0.903
CDC27,DOC1,0.999
CDC27,MAD2,0.991
CDC27,MAD3,0.979
CDC27,MND2,0.999
CDC27,PDS1,0.993
CDC27,POL3,0.958
CDC27,PPH21,0.995
CDC27,SLX5,0.904
CDC27,SLX8,0.907
CDC27,SWM1,0.999
CDC28,CDC4,0.923
CDC28,CDC53,0.901
CDC28,CDC55,0.999
CDC28,CDC7,0.96
CDC28,CDH1,0.988
CDC28,CLB1,0.999
CDC28,CLB2,0.999
CDC28,CLB3,0.999
CDC28,CLB4,0.998
CDC28,CLB5,0.999
CDC28,CLB6,0.999
CDC28,CLN1,0.999
CDC28,CLN2,0.999
CDC28,CLN3,0.999
CDC28,DBF4,0.989
CDC28,DPB11,0.921
CDC28,ESP1,0.985
CDC28,FAR1,0.998
CDC28,LTE1,0.928
CDC28,MAD2,0.916
CDC28,MCM2,0.907
CDC28,MCM3,0.97
CDC28,MCM4,0.958
CDC28,MCM5,0.901
CDC28,NET1,0.951
CDC28,ORC1,0.902
CDC28,ORC2,0.992
CDC28,ORC6,0.983
CDC28,PDS1,0.979
CDC28,PHO80,0.972
CDC28,RAD53,0.996
CDC28,RPO21,0.912
CDC28,SLD2,0.975
CDC28,SPC110,0.922
CDC28,SSN8,0.919
CDC28,SWI4,0.997
CDC28,SWI6,0.998
CDC33,CHD1,0.901
CDC33,DCP2,0.908
CDC33,MUD1,0.994
CDC33,NAM7,0.913
CDC33,NAM8,0.995
CDC33,PRT1,0.99
CDC33,RPS3,0.926
CDC33,STO1,0.99
CDC33,SUI2,0.943
CDC33,TIF1,0.999
CDC33,TIF4631,0.999
CDC33,TIF5,0.994
CDC34,CDC4,0.996
CDC34,CDC53,0.999
CDC34,GRR1,0.902
CDC34,HRT1,0.999
CDC34,RPL40A,0.978
CDC34,RPL40B,0.945
CDC34,RPS31,0.994
CDC34,SKP1,0.999
CDC36,CDC39,0.999
CDC36,MOT2,0.999
CDC36,MTR4,0.994
CDC36,NOT3,0.999
CDC36,NOT5,0.999
CDC36,POP2,0.999
CDC36,RPO21,0.996
CDC36,RRP42,0.994
CDC36,SKI6,0.995
CDC39,MOT2,0.999
CDC39,NOT3,0.999
CDC39,NOT5,0.999
CDC39,POP2,0.999
CDC4,CDC53,0.999
CDC4,CLN2,0.923
CDC4,DOC1,0.918
CDC4,FAR1,0.984
CDC4,GRR1,0.988
CDC4,HRT1,0.999
CDC4,MND2,0.9
CDC4,SKP1,0.999
CDC4,SLX5,0.92
CDC4,SLX8,0.9
CDC4,SWM1,0.9
CDC42,EXO70,0.993
CDC42,FAR1,0.948
CDC42,LTE1,0.905
CDC42,SEC10,0.924
CDC42,SEC15,0.979
CDC42,SEC3,0.996
CDC42,SEC5,0.912
CDC42,SEC8,0.958
CDC42,SPA2,0.973
CDC42,STE11,0.982
CDC42,STE20,0.999
CDC43,RAM2,0.999
CDC48,CDC53,0.914
CDC48,DER1,0.999
CDC48,FZO1,0.906
CDC48,HDA1,0.923
CDC48,HRD1,0.999
CDC48,HRD3,0.999
CDC48,MMM1,0.91
CDC48,NPL4,0.999
CDC48,POL1,0.903
CDC48,POL12,0.904
CDC48,POL3,0.906
CDC48,POL31,0.906
CDC48,POL32,0.9
CDC48,PRE1,0.997
CDC48,PRI1,0.903
CDC48,PRI2,0.901
CDC48,RAD23,0.982
CDC48,RFA1,0.922
CDC48,RFA2,0.917
CDC48,RFA3,0.9
CDC48,RPL40A,0.976
CDC48,RPL40B,0.913
CDC48,RPN10,0.924
CDC48,RPN11,0.935
CDC48,RPO21,0.997
CDC48,RPS31,0.925
CDC48,SAM35,0.906
CDC48,SAM37,0.909
CDC48,SAM50,0.929
CDC48,TOM20,0.916
CDC48,TOM22,0.926
CDC48,TOM40,0.948
CDC48,TOM5,0.9
CDC48,TOM7,0.903
CDC48,TOM70,0.936
CDC48,UFD1,0.999
CDC48,USA1,0.999
CDC48,YOS9,0.999
CDC53,CDC55,0.995
CDC53,CLN1,0.955
CDC53,CLN2,0.984
CDC53,FAR1,0.936
CDC53,GRR1,0.999
CDC53,HRT1,0.999
CDC53,RRI1,0.981
CDC53,SKP1,0.999
CDC55,CDH1,0.995
CDC55,CLB5,0.996
CDC55,CLN1,0.996
CDC55,CLN2,0.996
CDC55,CMP2,0.958
CDC55,CNA1,0.956
CDC55,CNB1,0.909
CDC55,DBF2,0.996
CDC55,ESP1,0.999
CDC55,GRR1,0.996
CDC55,LTE1,0.996
CDC55,MOB1,0.996
CDC55,NET1,0.999
CDC55,PDS1,0.998
CDC55,PPH21,0.999
CDC55,PPH3,0.994
CDC55,PSY2,0.932
CDC55,PSY4,0.944
CDC55,RAD53,0.995
CDC55,RRD2,0.965
CDC55,RTS1,0.999
CDC55,SIT4,0.997
CDC55,SKP1,0.994
CDC55,SWI4,0.995
CDC55,TPD3,0.999
CDC7,DBF4,0.999
CDC7,DPB11,0.931
CDC7,MCM2,0.999
CDC7,MCM3,0.999
CDC7,MCM4,0.999
