node_A,node_B,score
APC9,SLX8,0.901
APC9,SWM1,0.999
APL1,APL2,0.947
APL1,APL3,0.999
APL1,APL4,0.998
APL1,APL5,0.968
APL1,APL6,0.863
APL1,APM1,0.992
APL1,APM2,0.912
APL1,APM3,0.913
APL1,APM4,0.999
APL1,APS1,0.992
APL1,APS2,0.998
APL1,APS3,0.777
APL1,ARF1,0.758
APL1,CHC1,0.997
APL1,CLC1,0.962
APL1,COP1,0.447
APL1,END3,0.65
APL1,PAN1,0.697
APL1,PEP8,0.427
APL1,PRP43,0.485
APL1,RET2,0.565
APL1,RVS167,0.468
APL1,SEC21,0.591
APL1,SEC26,0.451
APL2,APL3,0.977
APL2,APL4,0.999
APL2,APL5,0.965
APL2,APL6,0.871
APL2,APM1,0.999
APL2,APM2,0.999
APL2,APM3,0.911
APL2,APM4,0.99
APL2,APS1,0.999
APL2,APS2,0.995
APL2,APS3,0.762
APL2,ARF1,0.91
APL2,CHC1,0.999
APL2,CHS5,0.576
APL2,CHS6,0.753
APL2,CLC1,0.977
APL2,COP1,0.433
APL2,END3,0.781
APL2,INO4,0.491
APL2,PAN1,0.694
APL2,PRP43,0.485
APL2,RET2,0.526
APL2,RPA135,0.581
APL2,RPL9A,0.422
APL2,RPS0A,0.402
APL2,RPS13,0.582
APL2,RPS18A,0.462
APL2,RPS2,0.411
APL2,RPS22A,0.402
APL2,RPS3,0.432
APL2,SEC21,0.677
APL3,APL4,0.846
APL3,APL5,0.923
APL3,APL6,0.926
APL3,APM1,0.938
APL3,APM2,0.893
APL3,APM3,0.853
APL3,APM4,0.999
APL3,APS1,0.971
APL3,APS2,0.999
APL3,APS3,0.85
APL3,ARC15,0.432
APL3,ARF1,0.441
APL3,CDC42,0.513
APL3,CHC1,0.987
APL3,CLC1,0.975
APL3,DYN2,0.404
APL3,END3,0.796
APL3,GCN3,0.484
APL3,HDA3,0.453
APL3,LSP1,0.42
APL3,PAN1,0.962
APL3,RET3,0.438
APL3,RHO1,0.603
APL3,RVS161,0.539
APL3,RVS167,0.71
APL3,SEC16,0.483
APL3,SEC26,0.703
APL3,SEC4,0.459
APL3,SLA1,0.539
APL3,STV1,0.449
APL3,VMA3,0.413
APL3,VPH1,0.444
APL3,VPS27,0.545
APL4,APL5,0.851
APL4,APL6,0.951
APL4,APM1,0.999
APL4,APM2,0.985
APL4,APM3,0.971
APL4,APM4,0.938
APL4,APS1,0.999
APL4,APS2,0.983
APL4,APS3,0.958
APL4,ARF1,0.974
APL4,ARP2,0.497
APL4,CHC1,0.996
APL4,CHS6,0.499
APL4,CLC1,0.961
APL4,CMD1,0.847
APL4,HSE1,0.572
APL4,MON2,0.472
APL4,PAN1,0.514
APL4,PEP8,0.447
APL4,RET2,0.458
APL4,RET3,0.438
APL4,RVS167,0.449
APL4,SEC16,0.457
APL4,SEC21,0.636
APL4,SEC26,0.796
APL4,SEC31,0.432
APL4,SNC1,0.407
APL4,VAM3,0.459
APL4,VPS27,0.737
APL4,VPS29,0.466
APL4,VPS35,0.705
APL5,APL6,0.999
APL5,APM1,0.933
APL5,APM2,0.904
APL5,APM3,0.999
APL5,APM4,0.944
APL5,APS1,0.971
APL5,APS2,0.95
APL5,APS3,0.999
APL5,ARF1,0.81
APL5,CHC1,0.6
APL5,CKB1,0.6
APL5,CLC1,0.497
APL5,COG5,0.688
APL5,COG6,0.686
APL5,COG7,0.643
APL5,COG8,0.655
APL5,MON2,0.533
APL5,PEP3,0.516
APL5,PEP5,0.535
APL5,PEP8,0.629
APL5,RET2,0.522
APL5,RIC1,0.44
APL5,SEC26,0.416
APL5,SNC1,0.571
APL5,TRS20,0.532
APL5,VAM3,0.863
APL5,VAM6,0.758
APL5,VAM7,0.635
APL5,VPS16,0.472
APL5,VPS17,0.449
APL5,VPS29,0.465
APL5,VPS3,0.555
APL5,VPS33,0.771
APL5,VPS35,0.433
APL5,VPS41,0.957
APL5,VPS8,0.549
APL6,APM1,0.851
APL6,APM2,0.753
APL6,APM3,0.999
APL6,APM4,0.818
APL6,APS1,0.8
APL6,APS2,0.724
APL6,APS3,0.999
APL6,ARF1,0.65
APL6,CHC1,0.479
APL6,CLC1,0.421
APL6,COG5,0.403
APL6,COG8,0.543
APL6,GCR2,0.423
APL6,PEP8,0.629
APL6,SNF7,0.457
APL6,VAM3,0.787
APL6,VAM6,0.605
APL6,VPH1,0.484
APL6,VPS17,0.4
APL6,VPS35,0.513
APL6,VPS41,0.561
APL6,VPS8,0.425
APM1,APM2,0.616
APM1,APM3,0.927
APM1,APM4,0.841
APM1,APS1,0.999
APM1,APS2,0.957
APM1,APS3,0.851
APM1,ARF1,0.844
APM1,BCH1,0.445
APM1,CHC1,0.965
APM1,CHS6,0.465
APM1,CLC1,0.976
APM1,PDB1,0.602
APM1,SEC9,0.4
APM1,SPT16,0.49
APM1,VMA8,0.402
APM2,APM3,0.578
APM2,APM4,0.875
APM2,APS1,0.999
APM2,APS2,0.696
APM2,APS3,0.676
APM2,ARF1,0.658
APM2,CHC1,0.639
APM2,CHS6,0.521
APM2,CLC1,0.625
APM2,DDC1,0.496
APM2,GCN20,0.6
APM2,STE11,0.462
APM2,SYF1,0.717
APM2,WHI2,0.447
APM3,APM4,0.78
APM3,APS1,0.928
APM3,APS2,0.924
APM3,APS3,0.999
APM3,ARF1,0.418
APM3,BET4,0.4
APM3,CHC1,0.559
APM3,COG5,0.684
APM3,COG6,0.656
APM3,COG7,0.493
APM3,COG8,0.551
APM3,DOC1,0.523
APM3,OCA1,0.41
APM3,PEP8,0.518
APM3,STV1,0.521
APM3,VAM3,0.413
APM3,VPS29,0.468
APM3,VPS3,0.409
APM3,VPS35,0.441
APM4,APS1,0.831
APM4,APS2,0.999
APM4,APS3,0.79
APM4,CHC1,0.942
APM4,CLC1,0.89
APM4,DEF1,0.605
APM4,END3,0.82
APM4,ISW2,0.441
APM4,LSC1,0.526
APM4,PAN1,0.791
APM4,PRP43,0.643
APM4,RHO1,0.419
APM4,RVS161,0.42
APM4,RVS167,0.45
APM4,SPC110,0.603
APM4,VMA11,0.615
APM4,VMA3,0.645
APS1,APS2,0.924
APS1,APS3,0.784
APS1,ARF1,0.625
APS1,CHC1,0.971
APS1,CHS5,0.441
APS1,CLC1,0.951
APS2,APS3,0.746
APS2,ARC18,0.483
APS2,ATP16,0.54
APS2,CHC1,0.979
APS2,CLC1,0.963
APS2,END3,0.758
APS2,INH1,0.418
APS2,PAN1,0.812
APS2,RTC6,0.41
APS2,RVS161,0.525
APS2,RVS167,0.474
APS2,VMA7,0.454
APS3,ARC19,0.496
APS3,COG5,0.448
APS3,RPL8A,0.618
APS3,RPL8B,0.623
APS3,VPH2,0.465
APS3,VTC2,0.443
ARC1,ASC1,0.531
ARC1,ATG14,0.432
ARC1,CAM1,0.539
ARC1,CCT2,0.515
ARC1,CCT4,0.613
ARC1,CCT5,0.509
ARC1,CDC23,0.42
ARC1,EFB1,0.45
ARC1,EGD2,0.493
ARC1,ELP2,0.489
ARC1,ELP3,0.424
ARC1,FRS1,0.627
ARC1,FRS2,0.686
ARC1,FUS3,0.599
ARC1,GCD11,0.639
ARC1,GUS1,0.999
ARC1,IKI3,0.498
ARC1,MES1,0.999
ARC1,MNP1,0.46
ARC1,MRPL1,0.538
ARC1,MRPL6,0.627
ARC1,NAM2,0.928
ARC1,NOP1,0.492
ARC1,PRE10,0.437
ARC1,PRE5,0.448
ARC1,PRE8,0.46
ARC1,PRE9,0.484
ARC1,RPC37,0.502
ARC1,RPG1,0.435
ARC1,RPL13A,0.425
ARC1,RPL13B,0.438
ARC1,RPL25,0.485
ARC1,RPL26A,0.466
ARC1,RPL3,0.729
ARC1,RPL31A,0.49
ARC1,RPL39,0.531
ARC1,RPL4A,0.401
ARC1,RPL5,0.656
ARC1,RPL7A,0.46
ARC1,RPL7B,0.406
ARC1,RPL8A,0.416
ARC1,RPL8B,0.444
ARC1,RPL9A,0.42
ARC1,RPL9B,0.412
ARC1,RPP0,0.491
ARC1,RPS0A,0.634
ARC1,RPS0B,0.504
ARC1,RPS11B,0.415
ARC1,RPS12,0.423
ARC1,RPS13,0.537
ARC1,RPS14A,0.537
ARC1,RPS15,0.585
ARC1,RPS18A,0.662
ARC1,RPS18B,0.544
ARC1,RPS1A,0.484
ARC1,RPS2,0.565
ARC1,RPS20,0.484
ARC1,RPS22A,0.468
ARC1,RPS23A,0.406
ARC1,RPS24A,0.403
ARC1,RPS3,0.744
ARC1,RPS5,0.65
ARC1,RPS6B,0.593
ARC1,RPS7A,0.428
ARC1,RPS8A,0.476
ARC1,RPS9A,0.514
ARC1,RVB1,0.449
ARC1,RVB2,0.406
ARC1,SCL1,0.449
ARC1,SLM1,0.457
ARC1,SLM2,0.457
ARC1,SRP54,0.428
ARC1,SUI2,0.456
ARC1,SUI3,0.521
ARC1,SUP35,0.457
ARC1,TCP1,0.43
ARC1,TEF2,0.749
ARC1,TEF4,0.617
ARC1,TIF34,0.442
ARC1,TIF35,0.565
ARC1,TIF4631,0.494
ARC1,TIF5,0.551
ARC1,VAC14,0.496
ARC15,ARC18,0.999
ARC15,ARC19,0.999
ARC15,ARC35,0.999
ARC15,ARC40,0.999
ARC15,ARP1,0.705
ARC15,ARP10,0.675
ARC15,ARP2,0.999
ARC15,ARP3,0.999
ARC15,ARP4,0.635
ARC15,ARP7,0.631
ARC15,ARP8,0.631
ARC15,ARP9,0.807
ARC15,BNI4,0.631
ARC15,PAN1,0.613
ARC15,PRE3,0.499
ARC15,RVS161,0.449
ARC15,RVS167,0.502
ARC15,SLA1,0.83
ARC15,SRV2,0.411
ARC18,ARC19,0.999
ARC18,ARC35,0.999
ARC18,ARC40,0.999
ARC18,ARP1,0.848
ARC18,ARP10,0.63
ARC18,ARP2,0.999
ARC18,ARP3,0.999
ARC18,ARP4,0.638
ARC18,ARP7,0.63
ARC18,ARP8,0.643
ARC18,ARP9,0.813
ARC18,BNI4,0.644
ARC18,CHC1,0.456
ARC18,END3,0.457
ARC18,GCD6,0.403
ARC18,PAN1,0.518
ARC18,PFK1,0.566
ARC18,PMT2,0.431
ARC18,PRT1,0.591
ARC18,RVS161,0.436
ARC18,RVS167,0.612
ARC18,SEC28,0.435
ARC18,SLA1,0.842
ARC19,ARC35,0.999
ARC19,ARC40,0.999
ARC19,ARP1,0.815
ARC19,ARP10,0.647
ARC19,ARP2,0.999
ARC19,ARP3,0.999
ARC19,ARP4,0.653
ARC19,ARP7,0.644
ARC19,ARP8,0.644
ARC19,ARP9,0.819
ARC19,BNI4,0.644
ARC19,PRP40,0.638
ARC19,RPN9,0.511
ARC19,SLA1,0.674
ARC19,SLX1,0.968
ARC35,ARC40,0.999
ARC35,ARP1,0.803
ARC35,ARP10,0.642
ARC35,ARP2,0.999
ARC35,ARP3,0.999
ARC35,ARP4,0.651
ARC35,ARP7,0.634
ARC35,ARP8,0.634
ARC35,ARP9,0.813
ARC35,BNI4,0.642
ARC35,CMD1,0.832
ARC35,PAN1,0.461
ARC35,RPN11,0.534
ARC35,RVS161,0.453
ARC35,RVS167,0.448
ARC35,SLA1,0.741
ARC35,SRV2,0.594
ARC35,STE4,0.921
ARC40,ARP1,0.831
ARC40,ARP10,0.635
ARC40,ARP2,0.999
ARC40,ARP3,0.999
ARC40,ARP4,0.648
ARC40,ARP7,0.635
ARC40,ARP8,0.635
ARC40,ARP9,0.81
ARC40,BNI4,0.716
ARC40,CDC42,0.556
ARC40,COG3,0.621
ARC40,EXO70,0.782
ARC40,ISW1,0.403
ARC40,ISW2,0.403
ARC40,LPD1,0.4
ARC40,MRC1,0.607
ARC40,PAN1,0.592
ARC40,PDA1,0.402
ARC40,RML2,0.448
ARC40,RPN9,0.427
ARC40,RVS161,0.534
ARC40,RVS167,0.592
ARC40,SEC28,0.45
ARC40,SLA1,0.838
ARC40,SRB4,0.591
ARC40,SRV2,0.406
ARC40,TCP1,0.755
ARC40,TUB1,0.416
ARC40,TUB2,0.553
ARC40,UTP22,0.607
ARC40,VMA2,0.518
ARC40,VPS25,0.412
ARC40,YKE2,0.658
ARD1,ASC1,0.755
ARD1,ATP18,0.44
ARD1,GCN5,0.638
ARD1,HHF1,0.443
ARD1,ILV2,0.459
ARD1,MAK10,0.987
ARD1,MAK3,0.999
ARD1,MAK31,0.961
ARD1,MDM20,0.991
ARD1,MES1,0.729
ARD1,NAT1,0.999
ARD1,NAT3,0.963
ARD1,NAT5,0.999
ARD1,PAC10,0.582
ARD1,PRE9,0.445
ARD1,RPL10,0.815
ARD1,RPL11A,0.819
ARD1,RPL12B,0.424
ARD1,RPL13A,0.833
ARD1,RPL14A,0.835
ARD1,RPL15A,0.82
ARD1,RPL16A,0.826
ARD1,RPL17A,0.845
ARD1,RPL18A,0.825
ARD1,RPL18B,0.822
ARD1,RPL19A,0.832
ARD1,RPL19B,0.829
ARD1,RPL20A,0.829
ARD1,RPL20B,0.828
ARD1,RPL21A,0.819
ARD1,RPL22A,0.823
ARD1,RPL23A,0.842
ARD1,RPL23B,0.84
ARD1,RPL24A,0.821
ARD1,RPL25,0.929
ARD1,RPL26A,0.895
ARD1,RPL27A,0.831
ARD1,RPL28,0.825
ARD1,RPL29,0.834
ARD1,RPL2A,0.829
ARD1,RPL2B,0.829
ARD1,RPL3,0.903
ARD1,RPL30,0.866
ARD1,RPL31A,0.929
ARD1,RPL32,0.83
ARD1,RPL33A,0.824
ARD1,RPL34A,0.837
ARD1,RPL35A,0.854
ARD1,RPL35B,0.888
ARD1,RPL36A,0.827
ARD1,RPL37A,0.816
ARD1,RPL38,0.82
ARD1,RPL39,0.82
ARD1,RPL40A,0.815
ARD1,RPL40B,0.812
ARD1,RPL41A,0.805
ARD1,RPL41B,0.803
ARD1,RPL42A,0.826
ARD1,RPL42B,0.826
ARD1,RPL43A,0.818
ARD1,RPL43B,0.816
ARD1,RPL4A,0.831
ARD1,RPL5,0.854
ARD1,RPL6A,0.851
ARD1,RPL7A,0.826
ARD1,RPL8A,0.839
ARD1,RPL9A,0.833
ARD1,RPS0A,0.533
ARD1,RPS14A,0.46
ARD1,RPS14B,0.431
ARD1,RPS2,0.4
ARD1,RPS20,0.405
ARD1,RPS3,0.586
ARD1,RPS6B,0.415
ARD1,RPS8A,0.409
ARD1,SNU13,0.404
ARD1,UTP22,0.61
ARF1,ASC1,0.49
ARF1,BCH1,0.995
ARF1,BCH2,0.957
ARF1,BET2,0.697
ARF1,BET3,0.472
ARF1,BUD7,0.948
ARF1,CDC42,0.811
ARF1,CHC1,0.905
ARF1,CHS5,0.997
ARF1,CHS6,0.959
ARF1,CLC1,0.462
ARF1,CMD1,0.577
ARF1,COG3,0.53
ARF1,COP1,0.971
ARF1,DSL1,0.467
ARF1,EMP24,0.681
ARF1,ERP1,0.65
ARF1,ERP2,0.626
ARF1,ERV25,0.659
ARF1,EXO70,0.419
ARF1,GLO3,0.997
ARF1,GPI16,0.423
ARF1,GRH1,0.424
ARF1,GTR1,0.542
ARF1,GTR2,0.545
ARF1,HSC82,0.488
ARF1,IES3,0.535
ARF1,KAR2,0.522
ARF1,MEH1,0.433
ARF1,MON2,0.48
ARF1,RAV1,0.599
ARF1,RET2,0.969
ARF1,RET3,0.956
ARF1,RPL19B,0.407
ARF1,RPL21B,0.451
ARF1,RPL23B,0.414
ARF1,RPL24B,0.412
ARF1,RPL2A,0.415
ARF1,RPL36A,0.497
ARF1,RPL37B,0.481
ARF1,RPL40A,0.482
ARF1,RPL40B,0.433
ARF1,RPL9A,0.416
ARF1,RPL9B,0.425
ARF1,RPN11,0.67
ARF1,RPP1A,0.458
ARF1,RPS12,0.509
ARF1,RPS18A,0.428
ARF1,RPS2,0.446
ARF1,RPS21A,0.526
ARF1,RPS22A,0.417
ARF1,RPS23A,0.431
ARF1,RPS23B,0.409
ARF1,RPS26A,0.471
ARF1,RPS3,0.567
ARF1,RPS31,0.552
ARF1,RVS167,0.513
ARF1,SEC13,0.821
ARF1,SEC15,0.496
ARF1,SEC16,0.53
ARF1,SEC21,0.996
ARF1,SEC23,0.742
ARF1,SEC24,0.497
ARF1,SEC26,0.993
ARF1,SEC27,0.963
ARF1,SEC28,0.978
ARF1,SEC31,0.778
ARF1,SEC4,0.455
ARF1,SEC66,0.449
ARF1,SNC1,0.652
ARF1,SOG2,0.445
ARF1,SUP35,0.68
ARF1,SUP45,0.469
ARF1,SWH1,0.599
ARF1,TEF1,0.611
ARF1,TEF2,0.732
ARF1,TOR1,0.403
ARF1,TRS120,0.509
ARF1,TRS130,0.673
ARF1,TRS23,0.402
ARF1,TRS65,0.528
ARF1,TRS85,0.499
ARF1,TUB1,0.428
ARF1,TUB2,0.607
ARF1,VAM3,0.461
ARF1,VAM6,0.432
ARF1,VPS16,0.452
ARF1,VPS33,0.432
ARF1,VPS34,0.441
ARF1,VPS35,0.494
ARF1,VPS52,0.531
ARF1,VPS53,0.463
ARF1,VPS54,0.562
ARF1,YDJ1,0.859
ARG2,ARG3,0.911
ARG2,"ARG5,6",0.999
ARG2,ARG81,0.458
ARG2,ARG82,0.789
ARG2,BUL1,0.477
ARG2,BUL2,0.472
ARG2,CAR1,0.706
ARG2,CPA1,0.693
ARG2,CPA2,0.764
ARG2,GCV2,0.403
ARG2,TRP3,0.631
ARG3,"ARG5,6",0.999
ARG3,ARG80,0.606
ARG3,ARG81,0.694
ARG3,BUL1,0.646
ARG3,BUL2,0.646
ARG3,CAR1,0.997
ARG3,CPA1,0.984
ARG3,CPA2,0.996
ARG3,DUG1,0.616
ARG3,DUG2,0.616
ARG3,GCD1,0.452
ARG3,GCD6,0.462
ARG3,GCV3,0.626
ARG3,ILV2,0.558
ARG3,LSC1,0.58
ARG3,MED8,0.862
ARG3,MET10,0.428
ARG3,MMS4,0.542
ARG3,PFK1,0.426
ARG3,RNA14,0.457
ARG3,RPN11,0.525
ARG3,SCL1,0.453
ARG3,SDH2,0.489
ARG3,SNZ1,0.451
ARG3,SPT14,0.492
ARG3,TRP3,0.715
ARG3,VAN1,0.735
"ARG5,6",ARG80,0.882
"ARG5,6",ARG81,0.873
"ARG5,6",ARG82,0.843
"ARG5,6",ATP2,0.531
"ARG5,6",BCY1,0.56
"ARG5,6",BUL1,0.889
"ARG5,6",BUL2,0.896
"ARG5,6",CAR1,0.917
"ARG5,6",CDC34,0.477
"ARG5,6",COR1,0.519
"ARG5,6",CPA1,0.978
"ARG5,6",CPA2,0.983
"ARG5,6",DAD4,0.554
"ARG5,6",DUG1,0.904
"ARG5,6",DUG2,0.904
"ARG5,6",DUG3,0.507
"ARG5,6",FRS1,0.511
"ARG5,6",FRS2,0.502
"ARG5,6",GCV1,0.609
"ARG5,6",GCV2,0.68
"ARG5,6",HPR1,0.414
"ARG5,6",IDH1,0.688
"ARG5,6",IDH2,0.673
"ARG5,6",ILV2,0.601
"ARG5,6",ILV6,0.601
"ARG5,6",IMG1,0.536
"ARG5,6",KGD1,0.487
"ARG5,6",KGD2,0.487
"ARG5,6",LAT1,0.468
"ARG5,6",LCB1,0.489
"ARG5,6",LCB2,0.489
"ARG5,6",LSC2,0.647
"ARG5,6",MAS1,0.664
"ARG5,6",MCM16,0.453
"ARG5,6",MRPS18,0.437
"ARG5,6",MRPS9,0.516
"ARG5,6",NUP82,0.467
"ARG5,6",OCA5,0.483
"ARG5,6",PDX1,0.468
"ARG5,6",RAD16,0.582
"ARG5,6",RAD55,0.587
"ARG5,6",RAD57,0.585
"ARG5,6",RNH201,0.499
"ARG5,6",RNR1,0.529
"ARG5,6",RPA190,0.52
"ARG5,6",RPL5,0.589
"ARG5,6",RPN11,0.51
"ARG5,6",RPO31,0.516
"ARG5,6",RPS14A,0.441
"ARG5,6",RPS14B,0.474
"ARG5,6",SEC65,0.435
"ARG5,6",SMD3,0.452
"ARG5,6",SNC1,0.501
"ARG5,6",SPA2,0.538
"ARG5,6",TRP2,0.686
"ARG5,6",TRP3,0.811
"ARG5,6",VAN1,0.578
"ARG5,6",VMA2,0.529
ARG80,ARG81,0.999
ARG80,ARG82,0.999
ARG80,CAR1,0.634
ARG80,GCR2,0.418
ARG80,MBP1,0.632
ARG80,MCM1,0.934
ARG80,STE11,0.406
ARG80,SWI4,0.612
ARG80,SWI6,0.409
ARG81,ARG82,0.996
ARG81,CAR1,0.622
ARG81,CPA1,0.45
ARG81,DPB11,0.424
ARG81,HAP5,0.444
ARG81,MBP1,0.447
ARG81,MCM1,0.997
ARG81,MET32,0.447
ARG81,MET4,0.475
ARG81,RTG3,0.438
ARG81,SNF5,0.492
ARG81,SWI4,0.447
ARG81,TAF13,0.426
ARG81,UME6,0.567
ARG82,BUD32,0.473
ARG82,CLP1,0.447
ARG82,GCR1,0.404
ARG82,GLE1,0.639
ARG82,MCM1,0.997
ARG82,MED2,0.412
ARG82,PHO80,0.566
ARG82,PHO85,0.527
ARG82,PMT1,0.528
ARG82,PSY2,0.456
ARG82,RPS23A,0.4
ARG82,RSM19,0.457
ARG82,SIW14,0.616
ARP1,ARP10,0.996
ARP1,ARP2,0.923
ARP1,ARP3,0.923
ARP1,ARP4,0.936
ARP1,ARP7,0.469
ARP1,ARP8,0.74
ARP1,ARP9,0.479
ARP1,ASK1,0.65
ARP1,ATP1,0.416
ARP1,BFA1,0.531
ARP1,BUB2,0.698
ARP1,BUD6,0.514
ARP1,CDC42,0.433
ARP1,CLB1,0.481
ARP1,CLB2,0.545
ARP1,CLB3,0.481
ARP1,CLB4,0.791
ARP1,CLB5,0.482
ARP1,CLB6,0.49
ARP1,CLN1,0.453
ARP1,CLN2,0.455
ARP1,CLN3,0.45
ARP1,CMD1,0.585
ARP1,COG5,0.427
ARP1,CYR1,0.413
ARP1,DEF1,0.422
ARP1,DYN1,0.96
ARP1,DYN2,0.443
ARP1,DYN3,0.603
ARP1,GIM3,0.461
ARP1,GIM4,0.559
ARP1,GLC7,0.492
ARP1,HHF1,0.404
ARP1,HHF2,0.409
ARP1,HHT1,0.433
ARP1,HHT2,0.433
ARP1,HTA2,0.435
ARP1,HTZ1,0.404
ARP1,JNM1,0.999
ARP1,MON1,0.518
ARP1,NIP100,0.998
ARP1,NUD1,0.435
ARP1,PAC11,0.846
ARP1,PPH3,0.459
ARP1,RHO1,0.41
ARP1,RPL2A,0.403
ARP1,RPO21,0.412
ARP1,RSC1,0.404
ARP1,RSC6,0.408
ARP1,RSC8,0.498
ARP1,RVB1,0.439
ARP1,SAS3,0.401
ARP1,SFH1,0.438
ARP1,SNF12,0.401
ARP1,SNF2,0.68
ARP1,SNF5,0.409
ARP1,SPC97,0.643
ARP1,SPC98,0.641
ARP1,SPT15,0.648
ARP1,SRV2,0.91
ARP1,STH1,0.683
ARP1,SWR1,0.414
ARP1,TEF1,0.428
ARP1,TEF2,0.521
ARP1,TUB1,0.737
ARP1,TUB2,0.839
ARP1,TUB4,0.796
ARP1,VPS24,0.692
ARP1,YKE2,0.429
ARP10,ARP2,0.867
ARP10,ARP3,0.9
ARP10,ARP4,0.952
ARP10,ARP5,0.863
ARP10,ARP6,0.612
ARP10,ARP7,0.677
ARP10,ARP8,0.856
ARP10,ARP9,0.796
ARP10,CLB1,0.456
ARP10,CLB2,0.45
ARP10,CLB3,0.463
ARP10,CLB4,0.456
ARP10,CLB5,0.452
ARP10,CLB6,0.46
ARP10,CLN1,0.45
ARP10,CLN2,0.45
ARP10,CLN3,0.45
ARP10,COG5,0.427
ARP10,DYN1,0.663
ARP10,DYN3,0.52
ARP10,EAF1,0.688
ARP10,IES1,0.542
ARP10,IES3,0.54
ARP10,IES4,0.54
ARP10,INO80,0.614
ARP10,JNM1,0.998
ARP10,NHP10,0.601
ARP10,NIP100,0.97
ARP10,PAC11,0.84
ARP10,RVB1,0.686
ARP10,RVB2,0.693
ARP10,SAS5,0.599
ARP10,SPT15,0.616
ARP10,SRV2,0.434
ARP10,SWC3,0.573
ARP10,SWC4,0.691
ARP10,SWC5,0.563
ARP10,SWC7,0.546
ARP10,SWR1,0.614
ARP10,TAF14,0.637
ARP10,TUB2,0.486
ARP10,VPS24,0.48
ARP10,VPS29,0.468
ARP10,VPS71,0.664
ARP10,VPS72,0.612
ARP10,YAF9,0.599
ARP2,ARP3,0.999
ARP2,ARP9,0.874
ARP2,BET5,0.4
ARP2,BNI4,0.637
ARP2,BUD6,0.413
ARP2,CAR1,0.428
ARP2,CCT2,0.495
ARP2,CCT3,0.441
ARP2,CCT5,0.762
ARP2,CCT8,0.81
ARP2,CDC42,0.774
ARP2,CDC48,0.527
ARP2,CLB1,0.435
ARP2,CLB2,0.47
ARP2,CLB3,0.445
ARP2,CLB4,0.435
ARP2,CLB5,0.435
ARP2,CLB6,0.435
ARP2,CLC1,0.469
ARP2,CLN1,0.435
ARP2,CLN2,0.435
ARP2,CLN3,0.435
ARP2,CMD1,0.576
ARP2,CNB1,0.403
ARP2,COG5,0.597
ARP2,DSN1,0.427
ARP2,DYN1,0.528
ARP2,END3,0.686
ARP2,GCD14,0.508
ARP2,HHF1,0.461
ARP2,HHT1,0.457
ARP2,JNM1,0.538
ARP2,LCB2,0.482
ARP2,PAN1,0.972
ARP2,PEA2,0.467
ARP2,PHB1,0.524
ARP2,PHB2,0.537
ARP2,RAD23,0.549
ARP2,RHO1,0.473
ARP2,RPN11,0.568
ARP2,RPN2,0.48
ARP2,RPT3,0.423
ARP2,RPT5,0.547
ARP2,RSP5,0.645
ARP2,RVB1,0.549
ARP2,RVS161,0.748
ARP2,RVS167,0.827
ARP2,SLA1,0.798
ARP2,SPC110,0.405
ARP2,SPT15,0.546
ARP2,SRO9,0.463
ARP2,SRV2,0.722
ARP2,TIF34,0.452
ARP2,TUB1,0.427
ARP2,TUB2,0.701
ARP2,VPS24,0.533
ARP2,VPS35,0.483
ARP3,ARP5,0.443
ARP3,ARP6,0.502
ARP3,ARP8,0.534
ARP3,ARP9,0.859
ARP3,BNI4,0.526
ARP3,CCT7,0.427
ARP3,CDC42,0.677
ARP3,CLB1,0.435
ARP3,CLB2,0.435
ARP3,CLB3,0.435
ARP3,CLB4,0.435
ARP3,CLB5,0.435
ARP3,CLB6,0.435
ARP3,CLN1,0.435
ARP3,CLN2,0.454
ARP3,CLN3,0.441
ARP3,CMD1,0.712
ARP3,COG5,0.404
ARP3,JNM1,0.604
ARP3,PAN1,0.92
ARP3,RPN10,0.491
ARP3,RPN11,0.614
ARP3,RVB1,0.517
ARP3,RVS161,0.539
ARP3,RVS167,0.614
ARP3,SLA1,0.722
ARP3,SPT15,0.529
ARP3,SRV2,0.7
ARP3,TAP42,0.42
ARP3,TCP1,0.477
ARP3,TPD3,0.445
ARP3,TUB1,0.464
ARP3,TUB2,0.633
ARP4,ARP5,0.997
ARP4,ARP6,0.962
ARP4,ARP7,0.668
ARP4,ARP8,0.999
ARP4,ARP9,0.944
ARP4,CLB1,0.435
ARP4,CLB2,0.439
ARP4,CLB3,0.435
ARP4,CLB4,0.437
ARP4,CLB5,0.435
ARP4,CLB6,0.435
ARP4,CLN1,0.435
ARP4,CLN2,0.45
ARP4,CLN3,0.435
ARP4,CMD1,0.5
ARP4,COG5,0.453
ARP4,DEF1,0.416
ARP4,EAF1,0.999
ARP4,EAF3,0.995
ARP4,EAF5,0.998
ARP4,EAF6,0.998
ARP4,EAF7,0.993
ARP4,EPL1,0.999
ARP4,ESA1,0.999
ARP4,HHF1,0.953
ARP4,HHF2,0.887
ARP4,HHT1,0.967
ARP4,HHT2,0.899
ARP4,HTA1,0.731
ARP4,HTA2,0.942
ARP4,HTB1,0.591
ARP4,HTZ1,0.946
ARP4,IES1,0.99
ARP4,IES3,0.991
ARP4,IES4,0.999
ARP4,INO80,0.999
ARP4,IPL1,0.401
ARP4,JNM1,0.554
ARP4,MAD2,0.415
ARP4,MCM7,0.44
ARP4,NDC80,0.42
